file_name,label,mel_spectrogram_mean,mel_spectrogram_std,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chromagram_mean_0,chromagram_mean_1,chromagram_mean_2,chromagram_mean_3,chromagram_mean_4,chromagram_mean_5,chromagram_mean_6,chromagram_mean_7,chromagram_mean_8,chromagram_mean_9,chromagram_mean_10,chromagram_mean_11,chromagram_std_0,chromagram_std_1,chromagram_std_2,chromagram_std_3,chromagram_std_4,chromagram_std_5,chromagram_std_6,chromagram_std_7,chromagram_std_8,chromagram_std_9,chromagram_std_10,chromagram_std_11
bad transimision_segment_2.wav,ENGINE AND POWERTRAIN ISSUES,-10.635138,2.6514308,128.1950225830078,1.9189811944961548,-11.49019718170166,-3.4466819763183594,5.191824436187744,1.3543282747268677,-0.9410377144813538,-0.38303330540657043,-0.94090336561203,-1.1189639568328857,0.7676030993461609,0.4123191237449646,-1.819153070449829,5.2192254066467285,2.520421266555786,2.8684422969818115,2.2606310844421387,3.0313479900360107,3.277101993560791,3.6877293586730957,2.8267555236816406,2.945708751678467,2.5026285648345947,2.902099370956421,2.7451703548431396,2.9593758583068848,0.7847207188606262,0.7202828526496887,0.7047297358512878,0.7915869951248169,0.854587197303772,0.7261404395103455,0.7273946404457092,0.7723437547683716,0.8352161645889282,0.8206170797348022,0.8288002610206604,0.8697913289070129,0.14949409663677216,0.15092577040195465,0.11422791332006454,0.1249246671795845,0.12391621619462967,0.11397214978933334,0.12017834931612015,0.12721861898899078,0.10870891809463501,0.10649053007364273,0.11104047298431396,0.0896889790892601
bad transimision_segment_3.wav,ENGINE AND POWERTRAIN ISSUES,-10.93869,2.6832309,126.44010925292969,-0.33576661348342896,-11.546111106872559,-1.3209037780761719,5.199200630187988,0.45319220423698425,-0.22155916690826416,1.7824790477752686,-0.6587831377983093,-1.546545147895813,1.0708996057510376,0.6655232310295105,-1.979824423789978,5.348793983459473,4.621927261352539,3.603527069091797,3.5825350284576416,3.5029327869415283,3.3302550315856934,2.844489336013794,3.820300579071045,2.6571099758148193,3.0209174156188965,3.012880563735962,2.5720841884613037,2.8142952919006348,0.8042567372322083,0.6981110572814941,0.743870198726654,0.753818154335022,0.7160081267356873,0.6788347363471985,0.702414333820343,0.7496715784072876,0.7968763113021851,0.7778541445732117,0.8401563763618469,0.798568069934845,0.17296449840068817,0.1174921840429306,0.13296905159950256,0.17073941230773926,0.1374775916337967,0.13250987231731415,0.1296745389699936,0.11268133670091629,0.12339717894792557,0.13941608369350433,0.1330486685037613,0.11372310668230057
Bad Wheel Bearing Noise_segment_0.wav,ENGINE AND POWERTRAIN ISSUES,-17.618635,4.3476057,119.95745086669922,24.872211456298828,18.165874481201172,12.349384307861328,9.626976013183594,6.273540019989014,4.107565879821777,3.0132787227630615,1.7887529134750366,1.765899419784546,1.489064335823059,0.8486823439598083,0.3462095260620117,21.35702896118164,3.8572614192962646,2.6452527046203613,2.5442168712615967,3.1488826274871826,2.2687082290649414,2.4968059062957764,2.8050503730773926,2.796060085296631,2.7843732833862305,3.190129518508911,2.1126530170440674,2.5059890747070312,0.7156394124031067,0.8200177550315857,0.6679067015647888,0.6251996159553528,0.6614896059036255,0.7447654008865356,0.9262966513633728,0.8044452667236328,0.7694706916809082,0.7615397572517395,0.7993233799934387,0.7719416618347168,0.11687684804201126,0.1464301347732544,0.1120978593826294,0.1000063344836235,0.11744879931211472,0.09575879573822021,0.09693547338247299,0.11724461615085602,0.13463746011257172,0.1146126389503479,0.10768488049507141,0.12381740659475327
Bad Wheel Bearing Noise_segment_1.wav,ENGINE AND POWERTRAIN ISSUES,-18.787863,3.9326992,121.85887908935547,25.02461814880371,18.459640502929688,12.187165260314941,8.624590873718262,6.861153602600098,4.335039138793945,2.6060352325439453,1.8828779458999634,1.5297877788543701,1.1259099245071411,1.037177324295044,0.45100370049476624,5.278234004974365,2.406569719314575,2.238694906234741,2.138129234313965,2.2497167587280273,2.6812386512756348,2.570711135864258,2.2288641929626465,2.74596905708313,2.6753745079040527,2.627453565597534,2.462202787399292,2.117065191268921,0.7175688147544861,0.828023374080658,0.7401571273803711,0.6934618949890137,0.688853919506073,0.7266572117805481,0.905924379825592,0.842125415802002,0.8107701539993286,0.8086643218994141,0.8283812999725342,0.8271316289901733,0.10173051059246063,0.14307016134262085,0.13084447383880615,0.10690002888441086,0.09999771416187286,0.11122940480709076,0.11442159116268158,0.10491493344306946,0.12108734995126724,0.11258190125226974,0.11237896978855133,0.11822394281625748
Bad Wheel Bearing Noise_segment_2.wav,ENGINE AND POWERTRAIN ISSUES,-17.840885,3.9432888,122.02128601074219,24.889333724975586,17.237150192260742,11.986350059509277,9.393900871276855,6.444901466369629,4.089016914367676,3.6375045776367188,3.2096948623657227,2.209397315979004,1.4371150732040405,1.3548489809036255,0.33394941687583923,6.849391460418701,2.0368967056274414,2.4521965980529785,2.5299429893493652,2.70337176322937,2.8171966075897217,3.046602964401245,3.3638741970062256,2.8646743297576904,2.693737030029297,2.6571853160858154,2.3748843669891357,2.752819538116455,0.7199792265892029,0.7989600896835327,0.6909746527671814,0.638705313205719,0.6645273566246033,0.730128824710846,0.9202767014503479,0.830178439617157,0.7724642157554626,0.7655275464057922,0.8260376453399658,0.7972507476806641,0.148260235786438,0.16223932802677155,0.12055198103189468,0.1297033578157425,0.10740748792886734,0.11694920808076859,0.08806633204221725,0.10149680078029633,0.11116016656160355,0.1223481073975563,0.1268889158964157,0.11296455562114716
Bad Wheel Bearing Noise_segment_3.wav,ENGINE AND POWERTRAIN ISSUES,-18.687435,3.9267373,123.35648345947266,25.96173095703125,17.324634552001953,10.972414016723633,7.409642696380615,4.494289875030518,3.2935590744018555,2.0189435482025146,1.4047223329544067,0.49938949942588806,-0.4329497516155243,-0.41113248467445374,-0.7417716979980469,5.446897983551025,2.268254280090332,2.5582783222198486,2.491746425628662,2.143522262573242,2.7192325592041016,2.508338212966919,2.9840049743652344,2.6332156658172607,3.355454206466675,2.8807506561279297,2.328552722930908,2.5452001094818115,0.5692269802093506,0.6427010893821716,0.541921079158783,0.5683269500732422,0.5939386487007141,0.7821417450904846,0.9833768010139465,0.6952859163284302,0.632091760635376,0.6109455227851868,0.6343863010406494,0.558850884437561,0.1519394963979721,0.1487591564655304,0.10340515524148941,0.12221067398786545,0.11803913861513138,0.1426006555557251,0.045756664127111435,0.1091737225651741,0.14476625621318817,0.1162765696644783,0.1327340453863144,0.12402749806642532
Bad Wheel Bearing Noise_segment_4.wav,ENGINE AND POWERTRAIN ISSUES,-18.190357,3.870712,122.27046966552734,24.341672897338867,16.670080184936523,9.781603813171387,6.541173934936523,4.427775859832764,2.4194860458374023,1.3094254732131958,0.7038083076477051,-0.2288777381181717,-0.7976526021957397,-0.7623053193092346,-1.272822618484497,6.177395820617676,2.4297826290130615,3.022777557373047,2.9579005241394043,2.4811205863952637,2.6933555603027344,2.4708893299102783,2.484293222427368,2.4788241386413574,2.1849398612976074,2.6891605854034424,2.624331474304199,2.9435501098632812,0.574545681476593,0.46903184056282043,0.43072083592414856,0.4781769812107086,0.640204906463623,0.9788050651550293,0.7067736983299255,0.518810510635376,0.5582735538482666,0.6672195792198181,0.5270880460739136,0.4831646680831909,0.13750120997428894,0.11560600996017456,0.0960329920053482,0.11246442049741745,0.11352650821208954,0.06146816164255142,0.12452544271945953,0.1119038537144661,0.14075812697410583,0.19401699304580688,0.10393014550209045,0.08841553330421448
Bad Wheel Bearing Noise_segment_5.wav,ENGINE AND POWERTRAIN ISSUES,-16.84618,3.897422,124.30343627929688,25.51771354675293,16.79133415222168,10.683773040771484,6.137358665466309,3.7191452980041504,1.933759093284607,0.196999654173851,-0.8826130628585815,-1.2160868644714355,-1.0525097846984863,-0.860397458076477,-1.1950762271881104,5.542324066162109,2.160771369934082,2.9703009128570557,2.8515920639038086,2.833826780319214,2.956584930419922,2.32302188873291,2.840816020965576,3.106410264968872,2.753648519515991,2.996640920639038,2.912476062774658,2.947608232498169,0.7148919105529785,0.5532506108283997,0.45421624183654785,0.46580591797828674,0.5225845575332642,0.7287008762359619,0.6207561492919922,0.5203466415405273,0.6212140917778015,0.9747357964515686,0.6221938133239746,0.5693709254264832,0.1616450399160385,0.13385134935379028,0.11234093457460403,0.0922681912779808,0.10526961088180542,0.1719137579202652,0.16234014928340912,0.11189854145050049,0.09993517398834229,0.06382129341363907,0.11055542528629303,0.11561495810747147
bad wheel bearing_segment_0.wav,ENGINE AND POWERTRAIN ISSUES,-20.540836,3.7596335,118.24220275878906,20.09589385986328,14.426972389221191,10.441460609436035,8.03650951385498,6.6904473304748535,4.655976295471191,4.172237396240234,2.974482536315918,2.234626293182373,2.3656845092773438,1.9962677955627441,1.2596238851547241,5.87492036819458,5.138372421264648,4.712122440338135,4.069142818450928,4.24374532699585,3.5522592067718506,3.599764585494995,3.259721517562866,2.8965554237365723,3.131690263748169,2.6490817070007324,2.4320342540740967,2.914616584777832,0.530160665512085,0.700027346611023,0.9258368611335754,0.7017059326171875,0.5753694772720337,0.5669471621513367,0.6008481383323669,0.6571936011314392,0.6441816091537476,0.6511999368667603,0.6505608558654785,0.5865917801856995,0.1794177144765854,0.14266029000282288,0.12382172048091888,0.15199154615402222,0.20086669921875,0.22095507383346558,0.21563629806041718,0.25168731808662415,0.2390841394662857,0.19134747982025146,0.2034481018781662,0.19692012667655945
bad wheel bearing_segment_1.wav,ENGINE AND POWERTRAIN ISSUES,-20.07744,3.7381172,117.56321716308594,19.340816497802734,13.501626968383789,9.514998435974121,7.107043266296387,5.222043037414551,3.3719980716705322,2.413792371749878,2.2817955017089844,1.4526262283325195,1.570749044418335,0.8423530459403992,0.6370480060577393,6.856501579284668,4.992717266082764,5.437991142272949,3.895130157470703,3.811128854751587,3.5653655529022217,3.416240692138672,2.9009366035461426,2.9727933406829834,2.95651912689209,2.952942132949829,2.980078935623169,3.0611379146575928,0.47238174080848694,0.4577668607234955,0.7309470772743225,0.9741476774215698,0.632790207862854,0.4619174301624298,0.4545072317123413,0.47654932737350464,0.4969572126865387,0.5100132822990417,0.5423750281333923,0.5251025557518005,0.20588378608226776,0.16971221566200256,0.11933078616857529,0.07490795850753784,0.13823100924491882,0.18189799785614014,0.1720794141292572,0.18387116491794586,0.20452474057674408,0.17966653406620026,0.17056919634342194,0.2163369208574295
bad wheel bearing_segment_2.wav,ENGINE AND POWERTRAIN ISSUES,-21.074148,3.7659285,116.00685119628906,18.532377243041992,14.937935829162598,9.730117797851562,7.040633201599121,4.8642683029174805,4.325109004974365,3.721325159072876,1.9689918756484985,2.11386775970459,1.6773470640182495,1.1182641983032227,0.7019554376602173,6.084894180297852,5.358099460601807,4.887919902801514,4.169473648071289,4.725832462310791,3.9321858882904053,3.4751553535461426,3.209258556365967,2.8602612018585205,2.5297207832336426,2.7485411167144775,3.4084157943725586,2.7059099674224854,0.4870551824569702,0.6368134617805481,0.9487940073013306,0.6938086152076721,0.5226360559463501,0.5204724073410034,0.5547581315040588,0.5867453217506409,0.5774011015892029,0.6029388308525085,0.5667167901992798,0.5508443117141724,0.20103301107883453,0.14893919229507446,0.09751534461975098,0.1354161649942398,0.19796793162822723,0.21281640231609344,0.23983542621135712,0.2611437141895294,0.24716785550117493,0.19776086509227753,0.2191949486732483,0.2457476407289505
bad wheel bearing_segment_3.wav,ENGINE AND POWERTRAIN ISSUES,-20.239372,3.769934,118.44158172607422,20.176837921142578,15.287774085998535,11.518356323242188,7.579487323760986,5.407339572906494,4.342188358306885,2.738007068634033,2.359722375869751,2.1516618728637695,1.5542782545089722,1.3319988250732422,0.985344409942627,6.566286087036133,3.8240137100219727,4.05866813659668,4.00303840637207,3.548842191696167,3.227548599243164,3.3317325115203857,2.76990008354187,2.8535633087158203,3.03416109085083,2.8919408321380615,3.4264578819274902,3.000230073928833,0.5289669632911682,0.4808603525161743,0.6629374623298645,0.985031008720398,0.7498398423194885,0.5380004644393921,0.514942467212677,0.5351338982582092,0.5829550623893738,0.5835387110710144,0.585580050945282,0.567547619342804,0.20464926958084106,0.16978539526462555,0.11577119678258896,0.04536017030477524,0.1265830546617508,0.19318406283855438,0.1992628127336502,0.20645354688167572,0.2247149795293808,0.2264622002840042,0.1861681491136551,0.20106269419193268
engine rattle noise_segment_0.wav,ENGINE AND POWERTRAIN ISSUES,-19.31715,3.135962,122.63035583496094,10.02639102935791,6.563937664031982,8.082122802734375,4.11583948135376,2.5663039684295654,3.6222012042999268,2.995788335800171,2.4166226387023926,0.259501576423645,-0.7046584486961365,-0.8456476926803589,-2.043236494064331,7.7842254638671875,4.55457878112793,4.396518230438232,3.5258471965789795,3.6281213760375977,3.3949785232543945,3.3170201778411865,2.794154644012451,3.312917947769165,3.333325147628784,3.1215083599090576,3.5664749145507812,3.249239206314087,0.5736785531044006,0.6200323700904846,0.6688036322593689,0.5975673198699951,0.6165792346000671,0.7197805047035217,0.7971692085266113,0.7305071949958801,0.7059357762336731,0.6866954565048218,0.6482996940612793,0.6576538681983948,0.19074510037899017,0.20998044312000275,0.2494002878665924,0.2063475102186203,0.18588842451572418,0.14168402552604675,0.15670299530029297,0.19776569306850433,0.23517940938472748,0.22617284953594208,0.20554512739181519,0.2159278690814972
engine rattle noise_segment_1.wav,ENGINE AND POWERTRAIN ISSUES,-21.31804,3.3300278,117.51622009277344,11.508611679077148,8.059000968933105,7.426821231842041,4.1872124671936035,1.627685308456421,2.0291244983673096,0.9178529381752014,0.41084781289100647,0.07694006711244583,-1.3048985004425049,-1.2960857152938843,-1.729088544845581,6.811214923858643,2.358426332473755,3.425431251525879,3.014084577560425,3.1078078746795654,2.9363434314727783,2.9672319889068604,2.83052134513855,2.5408592224121094,2.6924057006835938,2.769449234008789,2.417071580886841,2.929534912109375,0.3820732533931732,0.40216171741485596,0.4105857312679291,0.45594653487205505,0.6681438684463501,0.7615531086921692,0.6539535522460938,0.45059478282928467,0.43337661027908325,0.41748687624931335,0.43092021346092224,0.45614171028137207,0.10930576175451279,0.2049599140882492,0.23869839310646057,0.18081195652484894,0.2701210081577301,0.18687421083450317,0.26186278462409973,0.21405859291553497,0.18248768150806427,0.16089975833892822,0.161899596452713,0.15554234385490417
engine rattle noise_segment_2.wav,ENGINE AND POWERTRAIN ISSUES,-19.687601,3.1918063,122.5272216796875,11.474248886108398,7.9496870040893555,8.479829788208008,4.096029758453369,3.1565725803375244,4.428020477294922,2.0562944412231445,1.4035521745681763,-0.026544153690338135,-0.21407848596572876,-0.9669920802116394,-1.6960502862930298,6.837696552276611,5.739943504333496,4.932743072509766,3.7088682651519775,4.248106956481934,3.711848258972168,2.7419490814208984,3.0200600624084473,3.0818564891815186,3.101637601852417,3.336212635040283,4.045077323913574,3.8972246646881104,0.5545461177825928,0.5898311138153076,0.6601074934005737,0.6375702023506165,0.7148377895355225,0.7253696322441101,0.7457966804504395,0.6838024258613586,0.6892123818397522,0.6776190400123596,0.6588575839996338,0.6820629239082336,0.17714717984199524,0.16697774827480316,0.23085655272006989,0.1942814588546753,0.22372370958328247,0.127018541097641,0.19881536066532135,0.19795505702495575,0.23171575367450714,0.22467340528964996,0.2049221396446228,0.20307058095932007
engine rattle noise_segment_3.wav,ENGINE AND POWERTRAIN ISSUES,-20.833277,3.2957032,118.60294342041016,10.692242622375488,7.72147798538208,7.216969966888428,3.625359535217285,1.4557167291641235,2.2468037605285645,2.2152161598205566,0.5676409006118774,-0.600562572479248,-1.6087493896484375,-1.934143304824829,-1.9655860662460327,8.056058883666992,3.843712091445923,3.918569803237915,2.839425563812256,2.435918092727661,2.9302635192871094,2.670163869857788,3.055595636367798,3.0117623805999756,2.9358818531036377,3.1383721828460693,2.832916498184204,2.9959704875946045,0.42770278453826904,0.4675973355770111,0.48003965616226196,0.44451045989990234,0.5723416209220886,0.8128528594970703,0.7720270156860352,0.544142484664917,0.47360286116600037,0.4775083065032959,0.48697686195373535,0.475006639957428,0.1330404132604599,0.2272319346666336,0.2646520137786865,0.17172740399837494,0.20120613276958466,0.16899819672107697,0.21045437455177307,0.23438577353954315,0.20027610659599304,0.19545233249664307,0.20818206667900085,0.18586477637290955
flooded engin_segment_0.wav,ENGINE AND POWERTRAIN ISSUES,-18.087902,3.3082068,128.60130310058594,18.892488479614258,2.32598876953125,-0.163990318775177,0.3977103531360626,1.7607839107513428,2.750089406967163,3.2994887828826904,4.5032958984375,5.684614658355713,4.560703277587891,2.2925407886505127,-0.032753825187683105,6.833742618560791,4.325994968414307,3.657559394836426,4.689992904663086,4.864091396331787,5.413855075836182,3.7906672954559326,2.920095682144165,3.2604782581329346,3.4413578510284424,2.7402124404907227,2.928068161010742,3.406653642654419,0.5428732633590698,0.5414959192276001,0.5531365275382996,0.5425140261650085,0.5832169055938721,0.8015525937080383,0.779206395149231,0.5778751969337463,0.5609791278839111,0.582403302192688,0.5779092311859131,0.5727698802947998,0.2500324547290802,0.2524522840976715,0.2478303760290146,0.25733721256256104,0.21829737722873688,0.18781709671020508,0.20027875900268555,0.21698395907878876,0.23822741210460663,0.25369352102279663,0.24441984295845032,0.236741840839386
flooded engin_segment_1.wav,ENGINE AND POWERTRAIN ISSUES,-16.238806,3.4070582,130.08265686035156,21.650548934936523,5.09039831161499,1.2813454866409302,0.8251429796218872,1.4928525686264038,1.341770052909851,2.2828454971313477,3.868987560272217,4.875943183898926,4.09626579284668,0.9759524464607239,-1.6775017976760864,6.943794250488281,3.245837450027466,4.578860282897949,4.578332901000977,3.8263652324676514,3.4714672565460205,2.9892373085021973,3.2371273040771484,3.70980167388916,3.461641788482666,3.1631898880004883,3.294696807861328,3.4150941371917725,0.588571310043335,0.5704855918884277,0.5862387418746948,0.640120804309845,0.7053173184394836,0.873563826084137,0.8124921917915344,0.5975217223167419,0.6018919348716736,0.5955355763435364,0.6252604126930237,0.6421099901199341,0.2265484631061554,0.20664256811141968,0.22526516020298004,0.21757309138774872,0.18299750983715057,0.14294809103012085,0.1610269546508789,0.17333050072193146,0.1849755346775055,0.1911349594593048,0.1989179104566574,0.2157752364873886
flooded engin_segment_2.wav,ENGINE AND POWERTRAIN ISSUES,-16.996424,3.3828433,131.1216583251953,22.508464813232422,6.266164302825928,2.8182079792022705,1.8186694383621216,0.846508264541626,1.719981074333191,1.9895906448364258,2.997540235519409,3.27649188041687,2.1669387817382812,0.10421289503574371,-1.786606788635254,6.054211139678955,3.8457586765289307,4.418766975402832,4.120396137237549,3.6496047973632812,4.02800989151001,4.004575729370117,3.6148321628570557,3.91518497467041,3.5204055309295654,3.552180051803589,2.8125827312469482,3.5047547817230225,0.5730028748512268,0.594167947769165,0.620871365070343,0.6735106110572815,0.794512927532196,0.8787598609924316,0.7098353505134583,0.6533833146095276,0.6484754085540771,0.6487740874290466,0.6759973168373108,0.6277906894683838,0.1868848204612732,0.1638815999031067,0.18726859986782074,0.1881534904241562,0.1688450276851654,0.143079474568367,0.15685272216796875,0.1750447154045105,0.18032769858837128,0.18116039037704468,0.1855018138885498,0.19365496933460236
flooded engin_segment_3.wav,ENGINE AND POWERTRAIN ISSUES,-18.309258,3.35564,128.7813720703125,19.25896453857422,3.3820383548736572,1.0756205320358276,1.5744407176971436,2.221794366836548,3.034334659576416,3.065143346786499,3.6837713718414307,4.964187145233154,3.9848196506500244,1.8522522449493408,-0.6718019247055054,7.926017761230469,4.283154487609863,4.860978126525879,4.288357734680176,4.2805256843566895,4.743045330047607,4.523839473724365,3.3296122550964355,3.9569451808929443,4.053958415985107,3.7592883110046387,3.8448197841644287,3.553609848022461,0.6038262248039246,0.5795161128044128,0.5795051455497742,0.5924813747406006,0.6581429839134216,0.8120825886726379,0.7909639477729797,0.6333608031272888,0.615506112575531,0.6146673560142517,0.6271745562553406,0.6210289597511292,0.2506035268306732,0.2388988584280014,0.20630958676338196,0.20781482756137848,0.1995272934436798,0.16946080327033997,0.19813847541809082,0.2063342183828354,0.22338652610778809,0.23370583355426788,0.22969305515289307,0.2328467071056366
noisy wheel bearing_segment_0.wav,ENGINE AND POWERTRAIN ISSUES,-12.162859,2.9008713,132.8400421142578,16.640117645263672,-0.11318856477737427,-1.4919230937957764,-1.335183024406433,-1.0081825256347656,-2.0590262413024902,-0.27368584275245667,4.069506645202637,3.5767014026641846,-1.0964395999908447,-2.8126943111419678,-3.167672872543335,5.757259845733643,2.8814597129821777,3.187465190887451,2.6405630111694336,3.637416124343872,3.2142341136932373,2.9319398403167725,2.7814037799835205,3.1243910789489746,2.97363543510437,2.642637252807617,2.8474459648132324,2.549973249435425,0.6003731489181519,0.5677362084388733,0.5977135896682739,0.6236374974250793,0.6545737385749817,0.7854360938072205,0.9071023464202881,0.8644804358482361,0.8026999831199646,0.736249566078186,0.6777637600898743,0.6714948415756226,0.14741545915603638,0.12005873024463654,0.1375655233860016,0.12615050375461578,0.1336849182844162,0.1458057016134262,0.10325364023447037,0.11107998341321945,0.15076911449432373,0.1566036492586136,0.12646304070949554,0.12999631464481354
noisy wheel bearing_segment_1.wav,ENGINE AND POWERTRAIN ISSUES,-16.100796,3.0385003,130.73133850097656,15.494379043579102,-3.135883092880249,-3.691343307495117,-0.4717155992984772,0.2757701873779297,-2.6367218494415283,-2.380310535430908,-0.28035077452659607,0.1462833285331726,1.4254976511001587,0.8195850849151611,-2.71150803565979,5.4114909172058105,2.5691487789154053,3.3773727416992188,3.0936203002929688,3.215644121170044,3.5657598972320557,3.2191734313964844,2.590735912322998,2.800323247909546,2.8175177574157715,3.5992844104766846,3.7985262870788574,3.1588187217712402,0.5628136992454529,0.6570534706115723,0.7530909776687622,0.7461278438568115,0.7110276818275452,0.7159458994865417,0.7198889851570129,0.6934108138084412,0.7171933054924011,0.7256466150283813,0.6800215840339661,0.6249351501464844,0.12686234712600708,0.15503168106079102,0.19247782230377197,0.17904990911483765,0.15618695318698883,0.17467734217643738,0.18493230640888214,0.1487307846546173,0.1715111881494522,0.1763477474451065,0.15845121443271637,0.13569673895835876
noisy wheel bearing_segment_2.wav,ENGINE AND POWERTRAIN ISSUES,-18.35478,3.2390473,128.5358428955078,13.169660568237305,-8.994638442993164,-8.914372444152832,0.4231560528278351,3.6453135013580322,-0.8150849938392639,-4.585873126983643,-2.3429791927337646,0.6350523829460144,3.466907262802124,3.3016045093536377,1.0282275676727295,5.940588474273682,2.8440444469451904,4.463992118835449,4.333429336547852,3.2483370304107666,3.4104418754577637,3.040095567703247,3.0264291763305664,3.1581172943115234,3.4469475746154785,3.1205029487609863,2.5746097564697266,2.642774820327759,0.60556960105896,0.7000712156295776,0.7445369958877563,0.823011577129364,0.7024103403091431,0.6081323027610779,0.5631426572799683,0.6116341948509216,0.5545902848243713,0.5791273713111877,0.5872998833656311,0.5753957033157349,0.22252550721168518,0.23122833669185638,0.22399750351905823,0.17261263728141785,0.18605075776576996,0.21083584427833557,0.1572152078151703,0.17444632947444916,0.15368996560573578,0.19739829003810883,0.18580591678619385,0.1631300151348114
noisy wheel bearing_segment_3.wav,ENGINE AND POWERTRAIN ISSUES,-17.323912,3.2604797,129.3080291748047,14.907365798950195,-6.783537864685059,-6.825117111206055,2.3600916862487793,5.19374942779541,-1.4913978576660156,-5.200686454772949,-3.9707510471343994,-1.4296592473983765,0.13333122432231903,1.349786639213562,0.6829372644424438,6.29829740524292,3.1405603885650635,3.758915901184082,3.533632755279541,2.683297634124756,4.00316047668457,2.754302501678467,3.314023017883301,2.9235503673553467,2.4732656478881836,2.5916831493377686,2.7463364601135254,2.8116374015808105,0.5882843136787415,0.7025424838066101,0.7609078884124756,0.622286319732666,0.6444100737571716,0.7026447057723999,0.7058072090148926,0.7184666395187378,0.6568260192871094,0.63285893201828,0.6141411662101746,0.6080061793327332,0.14044031500816345,0.196714848279953,0.2100003957748413,0.16954761743545532,0.16086125373840332,0.1992979794740677,0.15081995725631714,0.19136251509189606,0.2064596563577652,0.15058574080467224,0.14660140872001648,0.16494187712669373
noisy wheel bearing_segment_4.wav,ENGINE AND POWERTRAIN ISSUES,-15.443934,3.2293565,129.39480590820312,14.478926658630371,-6.860008716583252,-5.0512166023254395,2.5978353023529053,1.0790305137634277,-6.880716323852539,-7.373696804046631,-0.08955475687980652,2.986161947250366,0.6289343237876892,-0.4240320324897766,1.054620623588562,5.214712619781494,3.0286142826080322,3.1215779781341553,2.567105770111084,2.87361216545105,2.7661173343658447,2.8006443977355957,2.566596031188965,2.307020664215088,2.245190143585205,2.701009750366211,2.9561874866485596,3.043365001678467,0.4655495285987854,0.6164773106575012,0.7237470746040344,0.7068691253662109,0.608587384223938,0.6547621488571167,0.7403028607368469,0.8347653746604919,0.6430022716522217,0.5490978360176086,0.5504074692726135,0.50309818983078,0.1208362877368927,0.2045447677373886,0.20386508107185364,0.20349007844924927,0.17519041895866394,0.1567980796098709,0.15649570524692535,0.1909976452589035,0.13222816586494446,0.10478934645652771,0.11496876180171967,0.11084602028131485
noisy wheel bearing_segment_5.wav,ENGINE AND POWERTRAIN ISSUES,-12.166482,3.1453474,130.02525329589844,13.584315299987793,-9.388595581054688,-6.986804008483887,3.2378177642822266,3.615118980407715,-6.198546409606934,-8.232460021972656,-1.4874873161315918,3.3042545318603516,1.9457690715789795,-0.17893390357494354,0.8367908596992493,5.73977518081665,3.031860828399658,3.0335934162139893,2.6152138710021973,2.983281373977661,2.1763415336608887,2.865161895751953,2.860135078430176,2.4376699924468994,2.855232000350952,2.5283989906311035,2.551881790161133,2.8932762145996094,0.5879889726638794,0.7091203331947327,0.6953784823417664,0.713744044303894,0.6618106961250305,0.8954787254333496,0.8774965405464172,0.8331884145736694,0.7458908557891846,0.6474261283874512,0.6447265148162842,0.60157710313797,0.12268699705600739,0.13212282955646515,0.1285494863986969,0.1564936339855194,0.09546365588903427,0.13505637645721436,0.10617898404598236,0.11832790076732635,0.11752428114414215,0.12214203178882599,0.12028376758098602,0.10098724812269211
noisy wheel bearing_segment_6.wav,ENGINE AND POWERTRAIN ISSUES,-16.057734,3.162185,131.4991912841797,16.9859619140625,-6.606225967407227,-5.377495288848877,3.629760265350342,4.638937473297119,-3.768184185028076,-5.659360885620117,-0.06934268772602081,2.8572616577148438,-0.15910165011882782,-2.329495429992676,-0.5759499669075012,5.965848922729492,2.8188090324401855,2.9929275512695312,3.6470420360565186,2.90571665763855,2.7752528190612793,2.5154521465301514,2.374772787094116,2.8071815967559814,2.9998533725738525,3.149965524673462,2.9986584186553955,2.9261608123779297,0.602530300617218,0.649311900138855,0.6581918001174927,0.6860266327857971,0.8169600367546082,0.9184237122535706,0.825265645980835,0.7610352635383606,0.6343597173690796,0.6113394498825073,0.6258156895637512,0.5483397841453552,0.14959266781806946,0.16142895817756653,0.14214083552360535,0.14760816097259521,0.14631198346614838,0.10552115738391876,0.12452960759401321,0.148842453956604,0.12651632726192474,0.114994578063488,0.12039254605770111,0.11800211668014526
